"appName","fileId","subId","subId2","classType","name"
"Tomcat8","1481","1","0","class","IOException"
"Tomcat8","1482","1","0","class","FileUploadException"
"Tomcat8","1483","1","0","class","FileUploadException"
"Tomcat8","1484","1","0","class","FileUploadException"
"Tomcat8","1485","1","0","class","SizeException"
"Tomcat8","1486","1","0","class","RuntimeException"
"Tomcat8","1492","1","0","class","FileUpload"
"Tomcat8","1493","1","0","interface","UploadContext"
"Tomcat8","1494","1","0","class","OutputStream"
"Tomcat8","1497","1","0","interface","FileItemHeaders"
"Tomcat8","1497","1","1","interface","Serializable"
"Tomcat8","1500","1","0","class","Exception"
"Tomcat8","1513","6","0","class","Reader"
"Tomcat8","1522","9","0","interface","Adapter"
"Tomcat8","1522","10","0","interface","Adapter"
"Tomcat8","1523","1","0","class","CookieProcessorBase"
"Tomcat8","1525","1","0","interface","Serializable"
"Tomcat8","1529","1","0","interface","JSONParserConstants"
"Tomcat8","1531","1","0","interface","JSONParserConstants"
"Tomcat8","1532","1","0","class","Exception"
"Tomcat8","1533","1","0","interface","java.io.Serializable"
"Tomcat8","1534","1","0","class","Error"
"Tomcat8","1536","1","0","class","PrintStream"
"Tomcat8","1538","1","0","class","FeatureInfo"
"Tomcat8","1539","1","0","interface","NotificationFilter"
"Tomcat8","1540","1","0","interface","DynamicMBean"
"Tomcat8","1540","1","1","interface","MBeanRegistration"
"Tomcat8","1540","1","2","interface","ModelMBeanNotificationBroadcaster"
"Tomcat8","1541","1","0","interface","NotificationBroadcaster"
"Tomcat8","1542","1","0","interface","Serializable"
"Tomcat8","1543","1","0","interface","java.io.Serializable"
"Tomcat8","1544","1","0","class","ModelerSource"
"Tomcat8","1545","1","0","class","ModelerSource"
"Tomcat8","1547","1","0","class","Registry"
"Tomcat8","1547","18","0","interface","MBeanServer"
"Tomcat8","1547","19","0","class","ManagedBean"
"Tomcat8","1548","1","0","class","FeatureInfo"
"Tomcat8","1549","1","0","class","FeatureInfo"
"Tomcat8","1550","1","0","class","FeatureInfo"
"Tomcat8","1551","1","0","interface","RegistryMBean"
"Tomcat8","1551","1","1","interface","MBeanRegistration"
"Tomcat8","1554","1","0","class","Throwable"
"Tomcat8","1556","1","0","class","AbstractEndpoint"
"Tomcat8","1557","1","0","interface","Runnable"
"Tomcat8","1562","1","0","class","SSLImplementation"
"Tomcat8","1563","1","0","class","X509ExtendedKeyManager"
"Tomcat8","1564","1","0","interface","SSLContext"
"Tomcat8","1565","1","0","interface","SSLSupport"
"Tomcat8","1565","1","1","interface","SSLSessionManager"
"Tomcat8","1566","1","0","class","SSLUtilBase"
"Tomcat8","1568","1","0","interface","AsynchronousByteChannel"
"Tomcat8","1570","1","0","interface","ByteChannel"
"Tomcat8","1570","1","1","interface","ScatteringByteChannel"
"Tomcat8","1570","1","2","interface","GatheringByteChannel"
"Tomcat8","1571","1","0","class","AbstractJsseEndpoint"
"Tomcat8","1571","46","0","interface","Runnable"
"Tomcat8","1571","47","0","class","SocketWrapperBase"
"Tomcat8","1571","48","0","class","SocketProcessorBase"
"Tomcat8","1571","49","0","class","SendfileDataBase"
"Tomcat8","1571","119","0","class","OperationState"
"Tomcat8","1580","1","0","interface","Serializable"
"Tomcat8","1581","1","0","interface","Serializable"
"Tomcat8","1582","1","0","interface","org.apache.tomcat.util.net.SSLContext"
"Tomcat8","1582","39","0","interface","Runnable"
"Tomcat8","1584","1","0","class","SSLImplementation"
"Tomcat8","1585","1","0","interface","SSLSessionContext"
"Tomcat8","1585","19","0","interface","Enumeration"
"Tomcat8","1587","1","0","class","SSLUtilBase"
"Tomcat8","1588","1","0","class","X509Certificate"
"Tomcat8","1589","1","0","class","Nio2Channel"
"Tomcat8","1589","19","0","interface","CompletionHandler"
"Tomcat8","1589","20","0","interface","CompletionHandler"
"Tomcat8","1589","23","0","interface","Future"
"Tomcat8","1589","36","0","interface","Future"
"Tomcat8","1589","38","0","interface","Future"
"Tomcat8","1590","1","0","class","NioChannel"
"Tomcat8","1594","1","0","interface","ServletConnection"
"Tomcat8","1597","1","0","interface","Runnable"
"Tomcat8","1599","105","0","interface","Runnable"
"Tomcat8","1599","106","0","interface","CompletionHandler"
"Tomcat8","1601","1","0","interface","Serializable"
"Tomcat8","1602","1","0","interface","Serializable"
"Tomcat8","1607","1","0","interface","SSLUtil"
"Tomcat8","1611","1","0","interface","Jar"
"Tomcat8","1614","1","0","interface","Jar"
"Tomcat8","1615","1","0","class","AbstractInputStreamJar"
"Tomcat8","1616","1","0","class","JarInputStream"
"Tomcat8","1617","1","0","interface","Jar"
"Tomcat8","1618","1","0","interface","JarScanFilter"
"Tomcat8","1619","1","0","interface","JarScanner"
"Tomcat8","1620","1","0","class","AbstractInputStreamJar"
"Tomcat8","1626","1","0","interface","PrivilegedAction"
"Tomcat8","1627","1","0","interface","PrivilegedAction"
"Tomcat8","1628","1","0","interface","PrivilegedAction"
"Tomcat8","1630","1","0","class","AbstractExecutorService"
"Tomcat8","1631","3","0","class","AbstractQueuedSynchronizer"
"Tomcat8","1633","1","0","interface","ScheduledExecutorService"
"Tomcat8","1634","1","0","class","RuntimeException"
"Tomcat8","1635","1","0","class","LinkedBlockingQueue"
"Tomcat8","1636","1","0","class","Thread"
"Tomcat8","1636","7","0","interface","Runnable"
"Tomcat8","1637","1","0","interface","ThreadFactory"
"Tomcat8","1641","1","0","interface","Comparable"
"Tomcat8","1642","1","0","interface","Comparable"
"Tomcat8","1644","10","0","interface","ThreadFactory"
"Tomcat8","1644","13","0","interface","PrivilegedAction"
"Tomcat8","1646","1","0","interface","AsyncChannelWrapper"
"Tomcat8","1646","12","0","interface","Future"
"Tomcat8","1647","1","0","interface","AsyncChannelWrapper"
"Tomcat8","1647","20","0","interface","Runnable"
"Tomcat8","1647","21","0","interface","Runnable"
"Tomcat8","1647","22","0","class","Thread"
"Tomcat8","1647","23","0","interface","Future"
"Tomcat8","1647","24","0","interface","Future"
"Tomcat8","1647","25","0","interface","ThreadFactory"
"Tomcat8","1648","1","0","class","Exception"
"Tomcat8","1652","16","0","class","Thread"
"Tomcat8","1653","1","0","class","Authenticator"
"Tomcat8","1657","1","0","class","Authenticator"
"Tomcat8","1658","1","0","interface","ClientEndpointHolder"
"Tomcat8","1659","1","0","interface","ClientEndpointHolder"
"Tomcat8","1660","1","0","interface","Future"
"Tomcat8","1660","1","1","interface","SendHandler"
"Tomcat8","1664","1","0","interface","Transformation"
"Tomcat8","1666","1","0","class","Endpoint"
"Tomcat8","1667","1","0","class","PojoEndpointBase"
"Tomcat8","1668","1","0","class","PojoEndpointBase"
"Tomcat8","1669","1","0","interface","WrappedMessageHandler"
"Tomcat8","1671","1","0","class","PojoMessageHandlerPartialBase"
"Tomcat8","1672","1","0","class","PojoMessageHandlerPartialBase"
"Tomcat8","1674","1","0","class","PojoMessageHandlerWholeBase"
"Tomcat8","1675","1","0","class","PojoMessageHandlerWholeBase"
"Tomcat8","1676","1","0","class","PojoMessageHandlerWholeBase"
"Tomcat8","1679","1","0","interface","ClientEndpointHolder"
"Tomcat8","1680","1","0","interface","ClientEndpointHolder"
"Tomcat8","1681","1","0","class","IOException"
"Tomcat8","1683","1","0","class","ServerEndpointConfig.Configurator"
"Tomcat8","1686","1","0","interface","ServletContextListener"
"Tomcat8","1687","1","0","class","GenericFilter"
"Tomcat8","1688","1","0","class","WsFrameBase"
"Tomcat8","1689","1","0","interface","HandshakeRequest"
"Tomcat8","1690","1","0","interface","InternalHttpUpgradeHandler"
"Tomcat8","1692","1","0","interface","ServerEndpointConfig"
"Tomcat8","1693","1","0","class","WsRemoteEndpointImplBase"
"Tomcat8","1693","20","0","interface","Runnable"
"Tomcat8","1694","1","0","interface","ServletContainerInitializer"
"Tomcat8","1696","1","0","interface","HttpSessionListener"
"Tomcat8","1697","1","0","interface","BackgroundProcess"
"Tomcat8","1697","11","0","interface","Comparator"
"Tomcat8","1703","1","0","class","ContainerProvider"
"Tomcat8","1704","1","0","interface","Extension"
"Tomcat8","1705","1","0","interface","Parameter"
"Tomcat8","1706","60","0","interface","Transformation"
"Tomcat8","1706","61","0","class","TerminalTransformation"
"Tomcat8","1706","62","0","class","TerminalTransformation"
"Tomcat8","1707","1","0","class","WsFrameBase"
"Tomcat8","1707","13","0","interface","CompletionHandler"
"Tomcat8","1708","1","0","interface","HandshakeResponse"
"Tomcat8","1709","1","0","class","IOException"
"Tomcat8","1710","1","0","interface","PongMessage"
"Tomcat8","1712","1","0","interface","RemoteEndpoint"
"Tomcat8","1714","1","0","interface","RemoteEndpoint"
"Tomcat8","1714","51","0","interface","SendHandler"
"Tomcat8","1714","52","0","interface","SendHandler"
"Tomcat8","1714","64","0","interface","SendHandler"
"Tomcat8","1714","65","0","interface","SendHandler"
"Tomcat8","1714","66","0","interface","SendHandler"
"Tomcat8","1714","67","0","class","OutputStream"
"Tomcat8","1714","68","0","class","Writer"
"Tomcat8","1714","72","0","interface","SendHandler"
"Tomcat8","1714","73","0","interface","SendHandler"
"Tomcat8","1715","1","0","class","WsRemoteEndpointImplBase"
"Tomcat8","1716","1","0","interface","Session"
"Tomcat8","1717","1","0","interface","WebSocketContainer"
"Tomcat8","1717","1","1","interface","BackgroundProcess"
