"appName","fileId","subId","resultType","name"
"Tomcat8","933","82","Stream","getStream"
"Tomcat8","933","83","Stream","getStream"
"Tomcat8","933","84","AbstractNonZeroStream","getAbstractNonZeroStream"
"Tomcat8","933","85","AbstractNonZeroStream","getAbstractNonZeroStream"
"Tomcat8","933","86","Stream","createRemoteStream"
"Tomcat8","933","87","Stream","createLocalStream"
"Tomcat8","933","88","void","close"
"Tomcat8","933","89","void","pruneClosedStreams"
"Tomcat8","933","90","void","removeStreamFromPriorityTree"
"Tomcat8","933","91","void","push"
"Tomcat8","933","92","String","getConnectionId"
"Tomcat8","933","93","int","getWeight"
"Tomcat8","933","94","void","reduceOverheadCount"
"Tomcat8","933","95","void","increaseOverheadCount"
"Tomcat8","933","96","void","increaseOverheadCount"
"Tomcat8","933","97","void","updateOverheadCount"
"Tomcat8","933","98","boolean","fill"
"Tomcat8","933","99","int","getMaxFrameSize"
"Tomcat8","933","100","HpackDecoder","getHpackDecoder"
"Tomcat8","933","101","ByteBuffer","startRequestBodyFrame"
"Tomcat8","933","102","void","endRequestBodyFrame"
"Tomcat8","933","103","void","receivedEndOfStream"
"Tomcat8","933","104","void","onSwallowedDataFramePayload"
"Tomcat8","933","105","HeaderEmitter","headersStart"
"Tomcat8","933","106","void","closeIdleStreams"
"Tomcat8","933","107","void","reprioritise"
"Tomcat8","933","108","void","headersContinue"
"Tomcat8","933","109","void","headersEnd"
"Tomcat8","933","110","void","setMaxProcessedStream"
"Tomcat8","933","111","void","reset"
"Tomcat8","933","112","void","setting"
"Tomcat8","933","113","void","settingsEnd"
"Tomcat8","933","114","void","pingReceive"
"Tomcat8","933","115","void","goaway"
"Tomcat8","933","116","void","incrementWindowSize"
"Tomcat8","933","117","void","onSwallowedUnknownFrame"
"Tomcat8","933","118","void","replaceStream"
"Tomcat8","933","119","ServletConnection","getServletConnection"
"Tomcat8","933","131","void","sendPing"
"Tomcat8","933","132","void","receivePing"
"Tomcat8","933","133","long","getRoundTripTimeNano"
"Tomcat8","933","136","","PingRecord"
"Tomcat8","933","137","int","getSequence"
"Tomcat8","933","138","long","getSentNanoTime"
"Tomcat8","933","145","","ConnectionState"
"Tomcat8","933","146","boolean","isNewStreamAllowed"
"Tomcat8","933","147","void","startFrame"
"Tomcat8","933","148","void","endFrame"
"Tomcat8","933","149","void","endHeaders"
"Tomcat8","933","150","byte[]","getHeader"
"Tomcat8","933","151","ByteBuffer","getPayload"
"Tomcat8","933","152","void","expandPayload"
"Tomcat8","933","155","","DefaultHeaderFrameBuffers"
"Tomcat8","933","156","void","startFrame"
"Tomcat8","933","157","void","endFrame"
"Tomcat8","933","158","void","endHeaders"
"Tomcat8","933","159","byte[]","getHeader"
"Tomcat8","933","160","ByteBuffer","getPayload"
"Tomcat8","933","161","void","expandPayload"
"Tomcat8","934","4","","RecycledStream"
"Tomcat8","934","5","String","getConnectionId"
"Tomcat8","934","6","void","incrementWindowSize"
"Tomcat8","934","7","void","receivedData"
"Tomcat8","934","8","ByteBuffer","getInputByteBuffer"
"Tomcat8","936","10","","Setting"
"Tomcat8","936","11","int","getId"
"Tomcat8","936","12","String","toString"
"Tomcat8","936","13","Setting","valueOf"
"Tomcat8","937","24","","Stream"
"Tomcat8","937","25","","Stream"
"Tomcat8","937","26","void","prepareRequest"
"Tomcat8","937","27","void","receiveReset"
"Tomcat8","937","28","void","cancelAllocationRequests"
"Tomcat8","937","29","void","incrementWindowSize"
"Tomcat8","937","30","int","reserveWindowSize"
"Tomcat8","937","31","void","doStreamCancel"
"Tomcat8","937","32","void","waitForConnectionAllocation"
"Tomcat8","937","33","void","waitForConnectionAllocationNonBlocking"
"Tomcat8","937","34","void","notifyConnection"
"Tomcat8","937","35","void","emitHeader"
"Tomcat8","937","36","void","setHeaderException"
"Tomcat8","937","37","void","validateHeaders"
"Tomcat8","937","38","boolean","receivedEndOfHeaders"
"Tomcat8","937","39","void","writeHeaders"
"Tomcat8","937","40","void","addOutputFilter"
"Tomcat8","937","41","void","writeTrailers"
"Tomcat8","937","42","void","writeAck"
"Tomcat8","937","43","String","getConnectionId"
"Tomcat8","937","44","Request","getCoyoteRequest"
"Tomcat8","937","45","Response","getCoyoteResponse"
"Tomcat8","937","46","ByteBuffer","getInputByteBuffer"
"Tomcat8","937","47","void","receivedStartOfHeaders"
"Tomcat8","937","48","void","receivedData"
"Tomcat8","937","49","void","receivedEndOfStream"
"Tomcat8","937","50","boolean","isContentLengthInconsistent"
"Tomcat8","937","51","void","sentHeaders"
"Tomcat8","937","52","void","sentEndOfStream"
"Tomcat8","937","53","boolean","isReadyForWrite"
"Tomcat8","937","54","boolean","flush"
"Tomcat8","937","55","StreamInputBuffer","getInputBuffer"
"Tomcat8","937","56","HttpOutputBuffer","getOutputBuffer"
"Tomcat8","937","57","void","sentPushPromise"
"Tomcat8","937","58","boolean","isActive"
"Tomcat8","937","59","boolean","canWrite"
"Tomcat8","937","60","void","closeIfIdle"
"Tomcat8","937","61","boolean","isInputFinished"
"Tomcat8","937","62","void","close"
"Tomcat8","937","63","void","recycle"
"Tomcat8","937","64","boolean","isPushSupported"
"Tomcat8","937","65","void","push"
"Tomcat8","937","66","boolean","isTrailerFieldsReady"
"Tomcat8","937","67","boolean","isTrailerFieldsSupported"
"Tomcat8","937","68","StreamException","getResetException"
"Tomcat8","937","69","int","getWindowUpdateSizeToWrite"
"Tomcat8","937","70","void","push"
"Tomcat8","937","77","","PrivilegedPush"
"Tomcat8","937","78","Void","run"
"Tomcat8","937","87","int","doWrite"
"Tomcat8","937","88","boolean","flush"
"Tomcat8","937","89","boolean","flush"
"Tomcat8","937","90","boolean","isReady"
"Tomcat8","937","91","long","getBytesWritten"
"Tomcat8","937","92","void","end"
"Tomcat8","937","93","boolean","hasNoBody"
"Tomcat8","937","94","void","flush"
"Tomcat8","937","95","boolean","writeFromBuffer"
"Tomcat8","937","101","int","doRead"
"Tomcat8","937","102","boolean","isReadyForRead"
"Tomcat8","937","103","boolean","isRequestBodyFullyRead"
"Tomcat8","937","104","int","available"
"Tomcat8","937","105","void","onDataAvailable"
"Tomcat8","937","106","ByteBuffer","getInBuffer"
"Tomcat8","937","107","void","insertReplayedBody"
"Tomcat8","937","108","void","ensureBuffersExist"
"Tomcat8","937","109","void","receiveReset"
"Tomcat8","937","110","void","notifyEof"
"Tomcat8","937","111","void","swallowUnread"
"Tomcat8","938","4","","StreamException"
"Tomcat8","938","5","int","getStreamId"
"Tomcat8","939","10","","StreamProcessor"
"Tomcat8","939","11","void","process"
"Tomcat8","939","12","void","prepareResponse"
"Tomcat8","939","13","void","prepareSendfile"
"Tomcat8","939","14","void","prepareHeaders"
"Tomcat8","939","15","void","finishResponse"
"Tomcat8","939","16","void","ack"
"Tomcat8","939","17","void","flush"
"Tomcat8","939","18","int","available"
"Tomcat8","939","19","void","setRequestBody"
"Tomcat8","939","20","void","setSwallowResponse"
"Tomcat8","939","21","void","disableSwallowRequest"
"Tomcat8","939","22","void","processSocketEvent"
"Tomcat8","939","23","boolean","isReadyForRead"
"Tomcat8","939","24","boolean","isRequestBodyFullyRead"
"Tomcat8","939","25","void","registerReadInterest"
"Tomcat8","939","26","boolean","isReadyForWrite"
"Tomcat8","939","27","void","executeDispatches"
"Tomcat8","939","28","boolean","isPushSupported"
"Tomcat8","939","29","void","doPush"
"Tomcat8","939","30","boolean","isTrailerFieldsReady"
"Tomcat8","939","31","boolean","isTrailerFieldsSupported"
"Tomcat8","939","32","String","getProtocolRequestId"
"Tomcat8","939","33","void","recycle"
"Tomcat8","939","34","Log","getLog"
"Tomcat8","939","35","ServletConnection","getServletConnection"
"Tomcat8","939","36","void","pause"
"Tomcat8","939","37","SocketState","service"
"Tomcat8","939","38","boolean","validateRequest"
"Tomcat8","939","39","boolean","flushBufferedWrite"
"Tomcat8","939","40","SocketState","dispatchEndRequest"
"Tomcat8","940","4","","StreamRunnable"
"Tomcat8","940","5","void","run"
"Tomcat8","941","7","","StreamStateMachine"
"Tomcat8","941","8","void","sentPushPromise"
"Tomcat8","941","9","void","sentHeaders"
"Tomcat8","941","10","void","receivedStartOfHeaders"
"Tomcat8","941","11","void","sentEndOfStream"
"Tomcat8","941","12","void","receivedEndOfStream"
"Tomcat8","941","13","void","sendReset"
"Tomcat8","941","14","void","receivedReset"
"Tomcat8","941","15","void","stateChange"
"Tomcat8","941","16","void","checkFrameType"
"Tomcat8","941","17","boolean","isFrameTypePermitted"
"Tomcat8","941","18","boolean","isActive"
"Tomcat8","941","19","boolean","canRead"
"Tomcat8","941","20","boolean","canWrite"
"Tomcat8","941","21","boolean","isClosedFinal"
"Tomcat8","941","22","void","closeIfIdle"
"Tomcat8","941","41","","State"
"Tomcat8","941","42","boolean","isActive"
"Tomcat8","941","43","boolean","canRead"
"Tomcat8","941","44","boolean","canWrite"
"Tomcat8","941","45","boolean","canReset"
"Tomcat8","941","46","boolean","isFrameTypePermitted"
"Tomcat8","942","9","","WindowAllocationManager"
"Tomcat8","942","10","void","waitForStream"
"Tomcat8","942","11","void","waitForConnection"
"Tomcat8","942","12","void","waitForStreamNonBlocking"
"Tomcat8","942","13","void","waitForConnectionNonBlocking"
"Tomcat8","942","14","void","notifyStream"
"Tomcat8","942","15","void","notifyConnection"
"Tomcat8","942","16","void","notifyAny"
"Tomcat8","942","17","boolean","isWaitingForStream"
"Tomcat8","942","18","boolean","isWaitingForConnection"
"Tomcat8","942","19","boolean","isWaitingFor"
"Tomcat8","942","20","void","waitFor"
"Tomcat8","942","21","void","waitForNonBlocking"
"Tomcat8","942","22","void","notify"
"Tomcat8","943","2","int","doRead"
"Tomcat8","943","3","int","available"
"Tomcat8","944","2","int","doWrite"
"Tomcat8","944","3","long","getBytesWritten"
"Tomcat8","945","2","SocketState","process"
"Tomcat8","945","3","UpgradeToken","getUpgradeToken"
"Tomcat8","945","4","boolean","isUpgrade"
"Tomcat8","945","5","boolean","isAsync"
"Tomcat8","945","6","void","timeoutAsync"
"Tomcat8","945","7","Request","getRequest"
"Tomcat8","945","8","void","recycle"
"Tomcat8","945","9","void","setSslSupport"
"Tomcat8","945","10","ByteBuffer","getLeftoverInput"
"Tomcat8","945","11","void","pause"
"Tomcat8","945","12","boolean","checkAsyncTimeoutGeneration"
"Tomcat8","946","3","","ProtocolException"
"Tomcat8","946","4","","ProtocolException"
"Tomcat8","946","5","","ProtocolException"
"Tomcat8","946","6","","ProtocolException"
"Tomcat8","947","2","Adapter","getAdapter"
"Tomcat8","947","3","void","setAdapter"
"Tomcat8","947","4","Executor","getExecutor"
"Tomcat8","947","5","void","setExecutor"
"Tomcat8","947","6","ScheduledExecutorService","getUtilityExecutor"
"Tomcat8","947","7","void","setUtilityExecutor"
"Tomcat8","947","8","void","init"
"Tomcat8","947","9","void","start"
"Tomcat8","947","10","void","pause"
"Tomcat8","947","11","void","resume"
"Tomcat8","947","12","void","stop"
"Tomcat8","947","13","void","destroy"
"Tomcat8","947","14","void","closeServerSocketGraceful"
"Tomcat8","947","15","long","awaitConnectionsClose"
"Tomcat8","947","16","boolean","isSendfileSupported"
"Tomcat8","947","17","void","addSslHostConfig"
"Tomcat8","947","18","SSLHostConfig[]","findSslHostConfigs"
"Tomcat8","947","19","void","addUpgradeProtocol"
"Tomcat8","947","20","UpgradeProtocol[]","findUpgradeProtocols"
"Tomcat8","947","21","int","getDesiredBufferSize"
"Tomcat8","947","22","String","getId"
"Tomcat8","947","23","ProtocolHandler","create"
"Tomcat8","948","5","","Request"
"Tomcat8","948","52","ReadListener","getReadListener"
"Tomcat8","948","53","void","setReadListener"
"Tomcat8","948","54","boolean","isReady"
"Tomcat8","948","55","boolean","checkRegisterForRead"
"Tomcat8","948","56","void","onDataAvailable"
"Tomcat8","948","58","boolean","sendAllDataReadEvent"
"Tomcat8","948","59","MimeHeaders","getMimeHeaders"
"Tomcat8","948","60","boolean","isTrailerFieldsReady"
"Tomcat8","948","61","Map","getTrailerFields"
"Tomcat8","948","62","UDecoder","getURLDecoder"
"Tomcat8","948","63","MessageBytes","scheme"
"Tomcat8","948","64","MessageBytes","method"
"Tomcat8","948","65","MessageBytes","requestURI"
"Tomcat8","948","66","MessageBytes","decodedURI"
"Tomcat8","948","67","MessageBytes","queryString"
"Tomcat8","948","68","MessageBytes","protocol"
"Tomcat8","948","69","MessageBytes","serverName"
"Tomcat8","948","70","int","getServerPort"
"Tomcat8","948","71","void","setServerPort"
"Tomcat8","948","72","MessageBytes","remoteAddr"
"Tomcat8","948","73","MessageBytes","peerAddr"
"Tomcat8","948","74","MessageBytes","remoteHost"
"Tomcat8","948","75","MessageBytes","localName"
"Tomcat8","948","76","MessageBytes","localAddr"
"Tomcat8","948","77","int","getRemotePort"
"Tomcat8","948","78","void","setRemotePort"
"Tomcat8","948","79","int","getLocalPort"
"Tomcat8","948","80","void","setLocalPort"
"Tomcat8","948","81","String","getCharacterEncoding"
"Tomcat8","948","82","Charset","getCharset"
"Tomcat8","948","83","void","setCharset"
"Tomcat8","948","84","void","setContentLength"
"Tomcat8","948","85","int","getContentLength"
"Tomcat8","948","86","long","getContentLengthLong"
"Tomcat8","948","87","String","getContentType"
"Tomcat8","948","88","void","setContentType"
"Tomcat8","948","89","MessageBytes","contentType"
"Tomcat8","948","90","void","setContentType"
"Tomcat8","948","91","String","getHeader"
"Tomcat8","948","92","void","setExpectation"
"Tomcat8","948","93","boolean","hasExpectation"
"Tomcat8","948","94","Response","getResponse"
"Tomcat8","948","95","void","setResponse"
"Tomcat8","948","96","void","setHook"
"Tomcat8","948","97","void","action"
"Tomcat8","948","98","ServerCookies","getCookies"
"Tomcat8","948","99","Parameters","getParameters"
"Tomcat8","948","100","void","addPathParameter"
"Tomcat8","948","101","String","getPathParameter"
"Tomcat8","948","102","void","setAttribute"
"Tomcat8","948","103","HashMap","getAttributes"
"Tomcat8","948","104","Object","getAttribute"
"Tomcat8","948","105","MessageBytes","getRemoteUser"
"Tomcat8","948","106","boolean","getRemoteUserNeedsAuthorization"
"Tomcat8","948","107","void","setRemoteUserNeedsAuthorization"
"Tomcat8","948","108","MessageBytes","getAuthType"
"Tomcat8","948","109","int","getAvailable"
"Tomcat8","948","110","void","setAvailable"
"Tomcat8","948","111","boolean","getSendfile"
"Tomcat8","948","112","void","setSendfile"
"Tomcat8","948","113","boolean","isFinished"
"Tomcat8","948","114","boolean","getSupportsRelativeRedirects"
"Tomcat8","948","115","InputBuffer","getInputBuffer"
"Tomcat8","948","116","void","setInputBuffer"
"Tomcat8","948","117","int","doRead"
"Tomcat8","948","118","void","setErrorException"
"Tomcat8","948","119","Exception","getErrorException"
"Tomcat8","948","120","boolean","isExceptionPresent"
"Tomcat8","948","121","String","getRequestId"
"Tomcat8","948","122","String","getProtocolRequestId"
"Tomcat8","948","123","ServletConnection","getServletConnection"
"Tomcat8","948","124","String","toString"
"Tomcat8","948","125","long","getStartTime"
"Tomcat8","948","126","void","setStartTime"
"Tomcat8","948","127","long","getStartTimeNanos"
"Tomcat8","948","128","void","setStartTimeNanos"
"Tomcat8","948","129","long","getThreadId"
"Tomcat8","948","130","void","clearRequestThread"
"Tomcat8","948","131","void","setRequestThread"
"Tomcat8","948","132","boolean","isRequestThread"
"Tomcat8","948","133","void","setNote"
"Tomcat8","948","134","Object","getNote"
"Tomcat8","948","135","void","recycle"
"Tomcat8","948","136","void","updateCounters"
"Tomcat8","948","137","RequestInfo","getRequestProcessor"
"Tomcat8","948","138","long","getBytesRead"
"Tomcat8","948","139","boolean","isProcessing"
"Tomcat8","948","140","String","getCharsetFromContentType"
"Tomcat8","949","9","void","addRequestProcessor"
"Tomcat8","949","10","void","removeRequestProcessor"
"Tomcat8","949","11","long","getMaxTime"
"Tomcat8","949","12","void","setMaxTime"
"Tomcat8","949","13","long","getProcessingTime"
"Tomcat8","949","14","void","setProcessingTime"
"Tomcat8","949","15","int","getRequestCount"
"Tomcat8","949","16","void","setRequestCount"
"Tomcat8","949","17","int","getErrorCount"
"Tomcat8","949","18","void","setErrorCount"
"Tomcat8","949","19","long","getBytesReceived"
"Tomcat8","949","20","void","setBytesReceived"
"Tomcat8","949","21","long","getBytesSent"
"Tomcat8","949","22","void","setBytesSent"
"Tomcat8","949","23","void","resetCounters"
"Tomcat8","950","3","","RequestInfo"
"Tomcat8","950","4","RequestGroupInfo","getGlobalProcessor"
"Tomcat8","950","5","void","setGlobalProcessor"
"Tomcat8","950","10","String","getMethod"
"Tomcat8","950","11","String","getCurrentUri"
"Tomcat8","950","12","String","getCurrentQueryString"
"Tomcat8","950","13","String","getProtocol"
"Tomcat8","950","14","String","getVirtualHost"
"Tomcat8","950","15","int","getServerPort"
"Tomcat8","950","16","String","getRemoteAddr"
"Tomcat8","950","17","String","getPeerAddr"
"Tomcat8","950","18","String","getRemoteAddrForwarded"
"Tomcat8","950","19","int","getContentLength"
"Tomcat8","950","20","long","getRequestBytesReceived"
"Tomcat8","950","21","long","getRequestBytesSent"
"Tomcat8","950","22","long","getRequestProcessingTime"
"Tomcat8","950","31","void","updateCounters"
"Tomcat8","950","32","int","getStage"
"Tomcat8","950","33","void","setStage"
"Tomcat8","950","34","long","getBytesSent"
"Tomcat8","950","35","void","setBytesSent"
"Tomcat8","950","36","long","getBytesReceived"
"Tomcat8","950","37","void","setBytesReceived"
"Tomcat8","950","38","long","getProcessingTime"
"Tomcat8","950","39","void","setProcessingTime"
"Tomcat8","950","40","long","getMaxTime"
"Tomcat8","950","41","void","setMaxTime"
"Tomcat8","950","42","String","getMaxRequestUri"
"Tomcat8","950","43","void","setMaxRequestUri"
"Tomcat8","950","44","int","getRequestCount"
"Tomcat8","950","45","void","setRequestCount"
"Tomcat8","950","46","int","getErrorCount"
"Tomcat8","950","47","void","setErrorCount"
"Tomcat8","950","48","String","getWorkerThreadName"
"Tomcat8","950","49","ObjectName","getRpName"
"Tomcat8","950","50","long","getLastRequestProcessingTime"
"Tomcat8","950","51","void","setWorkerThreadName"
"Tomcat8","950","52","void","setRpName"
"Tomcat8","950","53","void","setLastRequestProcessingTime"
"Tomcat8","951","24","Request","getRequest"
"Tomcat8","951","25","void","setRequest"
"Tomcat8","951","26","void","setOutputBuffer"
"Tomcat8","951","27","MimeHeaders","getMimeHeaders"
"Tomcat8","951","28","void","setHook"
"Tomcat8","951","29","void","setNote"
"Tomcat8","951","30","Object","getNote"
"Tomcat8","951","31","void","action"
"Tomcat8","951","32","int","getStatus"
"Tomcat8","951","33","void","setStatus"
"Tomcat8","951","34","String","getMessage"
"Tomcat8","951","35","void","setMessage"
"Tomcat8","951","36","boolean","isCommitted"
"Tomcat8","951","37","void","setCommitted"
"Tomcat8","951","38","long","getCommitTime"
"Tomcat8","951","39","long","getCommitTimeNanos"
"Tomcat8","951","40","void","setErrorException"
"Tomcat8","951","41","Exception","getErrorException"
"Tomcat8","951","42","boolean","isExceptionPresent"
"Tomcat8","951","43","boolean","setError"
"Tomcat8","951","44","boolean","isError"
"Tomcat8","951","45","boolean","isErrorReportRequired"
"Tomcat8","951","46","boolean","setErrorReported"
"Tomcat8","951","47","void","reset"
"Tomcat8","951","48","boolean","containsHeader"
"Tomcat8","951","49","void","setHeader"
"Tomcat8","951","50","void","addHeader"
"Tomcat8","951","51","void","addHeader"
"Tomcat8","951","52","void","setTrailerFields"
"Tomcat8","951","53","Supplier","getTrailerFields"
"Tomcat8","951","54","boolean","checkSpecialHeader"
"Tomcat8","951","55","void","sendHeaders"
"Tomcat8","951","56","Locale","getLocale"
"Tomcat8","951","57","void","setLocale"
"Tomcat8","951","58","String","getContentLanguage"
"Tomcat8","951","59","void","setCharacterEncoding"
"Tomcat8","951","60","Charset","getCharset"
"Tomcat8","951","61","String","getCharacterEncoding"
"Tomcat8","951","62","void","setContentType"
"Tomcat8","951","63","void","setContentTypeNoCharset"
"Tomcat8","951","64","String","getContentType"
"Tomcat8","951","65","void","setContentLength"
"Tomcat8","951","66","int","getContentLength"
"Tomcat8","951","67","long","getContentLengthLong"
"Tomcat8","951","68","void","doWrite"
"Tomcat8","951","69","void","recycle"
"Tomcat8","951","70","long","getContentWritten"
"Tomcat8","951","71","long","getBytesWritten"
"Tomcat8","951","76","WriteListener","getWriteListener"
"Tomcat8","951","77","void","setWriteListener"
"Tomcat8","951","78","boolean","isReady"
"Tomcat8","951","79","boolean","checkRegisterForWrite"
"Tomcat8","951","80","void","onWritePossible"
"Tomcat8","952","2","String","getHttpUpgradeName"
"Tomcat8","952","3","byte[]","getAlpnIdentifier"
"Tomcat8","952","4","String","getAlpnName"
"Tomcat8","952","5","Processor","getProcessor"
"Tomcat8","952","6","InternalHttpUpgradeHandler","getInternalUpgradeHandler"
"Tomcat8","952","7","boolean","accept"
"Tomcat8","952","8","void","setHttp11Protocol"
"Tomcat8","953","6","","UpgradeToken"
"Tomcat8","953","7","ContextBind","getContextBind"
"Tomcat8","953","8","HttpUpgradeHandler","getHttpUpgradeHandler"
"Tomcat8","953","9","InstanceManager","getInstanceManager"
"Tomcat8","953","10","String","getProtocol"
"Tomcat8","954","2","T","coerceToType"
"Tomcat8","954","3","MethodExpression","createMethodExpression"
"Tomcat8","954","4","ValueExpression","createValueExpression"
"Tomcat8","954","5","ValueExpression","createValueExpression"
"Tomcat8","954","6","ELResolver","getStreamELResolver"
"Tomcat8","955","11","Number","add"
"Tomcat8","955","12","Number","mod"
"Tomcat8","955","13","Number","subtract"
"Tomcat8","955","14","Number","divide"
"Tomcat8","955","15","Number","multiply"
"Tomcat8","955","16","ELArithmetic","findDelegate"
"Tomcat8","955","17","boolean","isNumber"
"Tomcat8","955","18","boolean","isNumberType"
"Tomcat8","955","19","","ELArithmetic"
"Tomcat8","955","20","Number","add"
"Tomcat8","955","21","Number","multiply"
"Tomcat8","955","22","Number","subtract"
"Tomcat8","955","23","Number","mod"
"Tomcat8","955","24","Number","coerce"
"Tomcat8","955","25","Number","coerce"
"Tomcat8","955","26","Number","coerce"
"Tomcat8","955","27","Number","divide"
"Tomcat8","955","28","boolean","matches"
"Tomcat8","955","29","Number","add"
"Tomcat8","955","30","Number","coerce"
"Tomcat8","955","31","Number","coerce"
"Tomcat8","955","32","Number","divide"
"Tomcat8","955","33","Number","subtract"
"Tomcat8","955","34","Number","mod"
"Tomcat8","955","35","Number","multiply"
"Tomcat8","955","36","boolean","matches"
"Tomcat8","955","37","Number","add"
"Tomcat8","955","38","Number","coerce"
"Tomcat8","955","39","Number","coerce"
"Tomcat8","955","40","Number","divide"
"Tomcat8","955","41","Number","multiply"
"Tomcat8","955","42","Number","mod"
"Tomcat8","955","43","Number","subtract"
"Tomcat8","955","44","boolean","matches"
"Tomcat8","955","45","Number","add"
"Tomcat8","955","46","Number","coerce"
"Tomcat8","955","47","Number","coerce"
"Tomcat8","955","48","Number","divide"
"Tomcat8","955","49","Number","mod"
"Tomcat8","955","50","Number","subtract"
"Tomcat8","955","51","Number","multiply"
"Tomcat8","955","52","boolean","matches"
"Tomcat8","955","53","Number","add"
"Tomcat8","955","54","Number","coerce"
"Tomcat8","955","55","Number","coerce"
"Tomcat8","955","56","Number","divide"
"Tomcat8","955","57","Number","mod"
"Tomcat8","955","58","Number","subtract"
"Tomcat8","955","59","Number","multiply"
"Tomcat8","955","60","boolean","matches"
"Tomcat8","956","5","int","compare"
"Tomcat8","956","6","boolean","equals"
"Tomcat8","956","7","Enum","coerceToEnum"
"Tomcat8","956","8","Boolean","coerceToBoolean"
"Tomcat8","956","9","Character","coerceToCharacter"
"Tomcat8","956","10","Number","coerceToNumber"
"Tomcat8","956","11","Number","coerceToNumber"
"Tomcat8","956","12","Number","coerceToNumber"
"Tomcat8","956","13","String","coerceToString"
"Tomcat8","956","14","T","coerceToType"
"Tomcat8","956","15","Object","coerceToArray"
"Tomcat8","956","16","T","coerceToFunctionalInterface"
"Tomcat8","956","17","boolean","isBigDecimalOp"
"Tomcat8","956","18","boolean","isBigIntegerOp"
"Tomcat8","956","19","boolean","isDoubleOp"
"Tomcat8","956","20","boolean","isLongOp"
"Tomcat8","956","21","boolean","isStringFloat"
"Tomcat8","956","22","boolean","isFunctionalInterface"
"Tomcat8","956","23","boolean","overridesObjectMethod"
"Tomcat8","956","24","","ELSupport"
"Tomcat8","957","5","","EvaluationContext"
"Tomcat8","957","6","ELContext","getELContext"
"Tomcat8","957","7","FunctionMapper","getFunctionMapper"
"Tomcat8","957","8","VariableMapper","getVariableMapper"
"Tomcat8","957","9","Object","getContext"
"Tomcat8","957","10","ELResolver","getELResolver"
"Tomcat8","957","11","boolean","isPropertyResolved"
"Tomcat8","957","12","void","putContext"
"Tomcat8","957","13","void","setPropertyResolved"
"Tomcat8","957","14","Locale","getLocale"
"Tomcat8","957","15","void","setLocale"
"Tomcat8","957","16","void","setPropertyResolved"
"Tomcat8","957","17","ImportHandler","getImportHandler"
"Tomcat8","957","18","void","addEvaluationListener"
"Tomcat8","957","19","List","getEvaluationListeners"
"Tomcat8","957","20","void","notifyBeforeEvaluation"
"Tomcat8","957","21","void","notifyAfterEvaluation"
"Tomcat8","957","22","void","notifyPropertyResolved"
"Tomcat8","957","23","boolean","isLambdaArgument"
"Tomcat8","957","24","Object","getLambdaArgument"
"Tomcat8","957","25","void","enterLambdaScope"
"Tomcat8","957","26","void","exitLambdaScope"
"Tomcat8","957","27","T","convertToType"
"Tomcat8","958","10","","ExpressionBuilder"
"Tomcat8","958","11","Node","createNode"
"Tomcat8","958","12","Node","createNodeInternal"
"Tomcat8","958","13","void","prepare"
"Tomcat8","958","14","Node","build"
"Tomcat8","958","15","void","visit"
"Tomcat8","958","16","ValueExpression","createValueExpression"
"Tomcat8","958","17","MethodExpression","createMethodExpression"
"Tomcat8","958","25","","SynchronizedStack"
"Tomcat8","958","26","","SynchronizedStack"
"Tomcat8","958","27","boolean","push"
"Tomcat8","958","28","T","pop"
"Tomcat8","958","29","void","expand"
"Tomcat8","959","4","","FunctionMapperFactory"
"Tomcat8","959","5","Method","resolveFunction"
"Tomcat8","959","6","void","mapFunction"
"Tomcat8","959","7","FunctionMapper","create"
"Tomcat8","960","4","Method","resolveFunction"
"Tomcat8","960","5","void","mapFunction"
"Tomcat8","960","6","void","writeExternal"
"Tomcat8","960","7","void","readExternal"
"Tomcat8","960","15","","Function"
"Tomcat8","960","16","","Function"
"Tomcat8","960","17","void","writeExternal"
"Tomcat8","960","18","void","readExternal"
"Tomcat8","960","19","Method","getMethod"
"Tomcat8","960","20","boolean","equals"
"Tomcat8","960","21","int","hashCode"
"Tomcat8","961","4","","VariableMapperFactory"
"Tomcat8","961","5","VariableMapper","create"
"Tomcat8","961","6","ValueExpression","resolveVariable"
"Tomcat8","961","7","ValueExpression","setVariable"
"Tomcat8","962","4","","VariableMapperImpl"
"Tomcat8","962","5","ValueExpression","resolveVariable"
"Tomcat8","962","6","ValueExpression","setVariable"
"Tomcat8","962","7","void","readExternal"
"Tomcat8","962","8","void","writeExternal"
"Tomcat8","963","8","","MethodExpressionImpl"
"Tomcat8","963","9","","MethodExpressionImpl"
"Tomcat8","963","10","boolean","equals"
"Tomcat8","963","11","String","getExpressionString"
"Tomcat8","963","12","MethodInfo","getMethodInfo"
"Tomcat8","963","13","Node","getNode"
"Tomcat8","963","14","int","hashCode"
"Tomcat8","963","15","Object","invoke"
"Tomcat8","963","16","void","readExternal"
"Tomcat8","963","17","void","writeExternal"
"Tomcat8","963","18","boolean","isLiteralText"
"Tomcat8","963","19","boolean","isParametersProvided"
"Tomcat8","963","20","MethodReference","getMethodReference"
"Tomcat8","964","7","","MethodExpressionLiteral"
"Tomcat8","964","8","","MethodExpressionLiteral"
"Tomcat8","964","9","MethodInfo","getMethodInfo"
"Tomcat8","964","10","MethodInfo","getMethodInfoInternal"
"Tomcat8","964","11","Object","invoke"
